dname,sname,date,timestamp,minutes
S349,ET2,2025-12-08,2025-12-08 09:02:29,542
S349,ET2,2025-12-09,2025-12-09 09:02:20,542
S349,ET2,2025-12-10,2025-12-10 08:58:12,538
S349,ET2,2025-12-11,2025-12-11 09:00:13,540
S349,ET2,2025-12-12,2025-12-12 09:45:52,585
S349,ET2,2025-12-13,2025-12-13 08:59:31,539
S349,ET2,2025-12-15,2025-12-15 09:03:46,543
S349,ET2,2025-12-16,2025-12-16 08:57:49,537
S349,ET2,2025-12-17,2025-12-17 09:00:06,540
S349,ET2,2025-12-18,2025-12-18 08:58:30,538
S349,ET2,2025-12-19,2025-12-19 08:57:29,537
S349,ET2,2025-12-20,2025-12-20 08:57:09,537
S349,ET2,2025-12-22,2025-12-22 09:02:09,542
S349,ET2,2025-12-23,2025-12-23 09:06:16,546
S349,ET2,2026-01-05,2026-01-05 09:00:08,540
S349,ET2,2026-01-06,2026-01-06 09:00:36,540
S349,ET2,2026-01-07,2026-01-07 09:01:24,541
S349,ET2,2026-01-09,2026-01-09 09:02:01,542
S349,ET2,2026-01-10,2026-01-10 08:53:22,533
S349,ET2,2026-01-12,2026-01-12 09:06:11,546
S349,ET2,2026-01-13,2026-01-13 09:00:15,540
S349,ET2,2026-01-19,2026-01-19 09:03:39,543
S349,ET2,2026-01-20,2026-01-20 09:00:17,540
S349,ET2,2026-01-21,2026-01-21 08:58:11,538
S349,ET2,2026-01-22,2026-01-22 09:02:43,542
S349,ET2,2026-01-23,2026-01-23 09:06:30,546
S349,ET2,2026-01-27,2026-01-27 09:01:00,541
S349,ET2,2026-01-28,2026-01-28 08:58:55,538
S349,ET2,2026-01-29,2026-01-29 09:02:42,542
S349,ET2,2026-01-31,2026-01-31 08:57:46,537
S349,ET2,2026-02-02,2026-02-02 08:57:38,537
S349,ET2,2026-02-03,2026-02-03 08:57:02,537
S349,ET2,2026-02-04,2026-02-04 08:58:52,538
S349,ET2,2026-02-05,2026-02-05 08:58:22,538
S349,ET2,2026-02-06,2026-02-06 09:15:25,555
S350,ET1,2025-09-02,2025-09-02 08:50:46,530
S350,ET1,2025-09-03,2025-09-03 08:51:40,531
S350,ET1,2025-09-04,2025-09-04 09:04:39,544
S350,ET1,2025-09-08,2025-09-08 09:00:39,540
S350,ET1,2025-09-10,2025-09-10 08:51:12,531
S350,ET1,2025-09-11,2025-09-11 08:56:08,536
S350,ET1,2025-09-12,2025-09-12 08:52:53,532
S350,ET1,2025-09-15,2025-09-15 08:59:48,539
S350,ET1,2025-09-17,2025-09-17 08:53:53,533
S350,ET1,2025-09-18,2025-09-18 08:56:41,536
S350,ET1,2025-09-19,2025-09-19 08:59:03,539
S350,ET1,2025-09-22,2025-09-22 10:16:59,616
S350,ET1,2025-09-23,2025-09-23 08:54:36,534
S350,ET1,2025-09-24,2025-09-24 08:54:54,534
S350,ET1,2025-09-25,2025-09-25 08:48:17,528
S350,ET1,2025-11-07,2025-11-07 08:52:22,532
S350,ET1,2025-11-10,2025-11-10 08:51:15,531
S350,ET1,2025-11-11,2025-11-11 08:45:30,525
S350,ET1,2025-11-12,2025-11-12 08:54:36,534
S350,ET1,2025-11-13,2025-11-13 08:59:49,539
S350,ET1,2025-11-14,2025-11-14 08:56:39,536
S350,ET1,2025-11-17,2025-11-17 09:04:51,544
S350,ET1,2025-11-18,2025-11-18 09:00:18,540
S350,ET1,2025-11-19,2025-11-19 08:56:39,536
S350,ET1,2025-11-20,2025-11-20 08:55:24,535
S350,ET1,2025-11-25,2025-11-25 10:04:04,604
S350,ET1,2025-12-04,2025-12-04 09:47:27,587
S350,ET1,2025-12-05,2025-12-05 09:42:50,582
S350,ET1,2025-12-06,2025-12-06 09:39:28,579
S350,ET1,2025-12-08,2025-12-08 09:05:44,545
S350,ET1,2025-12-09,2025-12-09 09:01:09,541
S350,ET1,2025-12-10,2025-12-10 09:00:08,540
S350,ET1,2025-12-11,2025-12-11 09:01:18,541
S350,ET1,2025-12-12,2025-12-12 08:58:16,538
S350,ET1,2025-12-13,2025-12-13 09:02:07,542
S350,ET1,2025-12-15,2025-12-15 08:58:30,538
S350,ET1,2025-12-16,2025-12-16 09:01:31,541
S350,ET1,2025-12-20,2025-12-20 09:37:40,577
S350,ET1,2025-12-23,2025-12-23 09:01:21,541
S350,ET1,2026-01-06,2026-01-06 08:59:31,539
S350,ET1,2026-01-07,2026-01-07 08:49:28,529
S350,ET1,2026-01-08,2026-01-08 09:00:04,540
S350,ET1,2026-01-09,2026-01-09 09:00:28,540
S350,ET1,2026-01-10,2026-01-10 08:58:58,538
S350,ET1,2026-01-19,2026-01-19 09:00:38,540
S350,ET1,2026-01-20,2026-01-20 09:03:12,543
S350,ET1,2026-01-21,2026-01-21 08:56:41,536
S350,ET1,2026-01-22,2026-01-22 08:58:01,538
S350,ET1,2026-01-23,2026-01-23 09:02:26,542
S350,ET1,2026-01-24,2026-01-24 08:56:06,536
S350,ET1,2026-01-27,2026-01-27 09:04:31,544
S350,ET1,2026-01-29,2026-01-29 09:01:15,541
S350,ET1,2026-01-30,2026-01-30 09:01:30,541
S350,ET1,2026-01-31,2026-01-31 08:57:01,537
S350,ET1,2026-02-02,2026-02-02 09:01:24,541
S350,ET1,2026-02-03,2026-02-03 08:59:42,539
S350,ET1,2026-02-04,2026-02-04 09:01:07,541
S350,ET1,2026-02-05,2026-02-05 08:54:27,534
S350,ET1,2026-02-06,2026-02-06 08:57:22,537
S350,ET2,2025-09-02,2025-09-02 08:50:31,530
S350,ET2,2025-09-03,2025-09-03 08:51:35,531
S350,ET2,2025-09-04,2025-09-04 09:04:33,544
S350,ET2,2025-09-08,2025-09-08 09:00:31,540
S350,ET2,2025-09-09,2025-09-09 09:16:17,556
S350,ET2,2025-09-10,2025-09-10 08:51:08,531
S350,ET2,2025-09-11,2025-09-11 08:55:19,535
S350,ET2,2025-09-12,2025-09-12 08:52:41,532
S350,ET2,2025-09-13,2025-09-13 08:51:42,531
S350,ET2,2025-09-15,2025-09-15 08:59:37,539
S350,ET2,2025-09-17,2025-09-17 08:53:02,533
S350,ET2,2025-09-18,2025-09-18 08:56:39,536
S350,ET2,2025-09-19,2025-09-19 08:58:58,538
S350,ET2,2025-09-22,2025-09-22 10:16:59,616
S350,ET2,2025-09-23,2025-09-23 08:54:36,534
S350,ET2,2025-09-24,2025-09-24 08:54:54,534
S350,ET2,2025-09-25,2025-09-25 08:48:17,528
S350,ET2,2025-09-26,2025-09-26 08:59:48,539
S350,ET2,2025-10-06,2025-10-06 09:18:28,558
S350,ET2,2025-10-07,2025-10-07 08:55:20,535
S350,ET2,2025-10-08,2025-10-08 09:00:29,540
S350,ET2,2025-10-09,2025-10-09 09:00:03,540
S350,ET2,2025-10-10,2025-10-10 08:56:45,536
S350,ET2,2025-10-13,2025-10-13 08:59:15,539
S350,ET2,2025-10-15,2025-10-15 16:08:32,968
S350,ET2,2025-10-16,2025-10-16 08:55:48,535
S350,ET2,2025-10-17,2025-10-17 08:51:06,531
S350,ET2,2025-10-22,2025-10-22 09:08:47,548
S350,ET2,2025-10-23,2025-10-23 09:17:14,557
S350,ET2,2025-10-25,2025-10-25 08:53:06,533
S350,ET2,2025-10-27,2025-10-27 09:04:14,544
S350,ET2,2025-10-29,2025-10-29 08:44:40,524
S350,ET2,2025-10-30,2025-10-30 08:51:50,531
S350,ET2,2025-10-31,2025-10-31 08:46:46,526
S350,ET2,2025-11-01,2025-11-01 08:44:09,524
S350,ET2,2025-11-03,2025-11-03 08:49:32,529
S350,ET2,2025-11-06,2025-11-06 08:54:13,534
S350,ET2,2025-11-07,2025-11-07 08:52:22,532
S350,ET2,2025-11-10,2025-11-10 08:51:15,531
S350,ET2,2025-11-11,2025-11-11 08:45:30,525
S350,ET2,2025-11-12,2025-11-12 08:54:36,534
S350,ET2,2025-11-13,2025-11-13 08:59:49,539
S350,ET2,2025-11-14,2025-11-14 08:56:39,536
S350,ET2,2025-11-17,2025-11-17 09:04:51,544
S350,ET2,2025-11-18,2025-11-18 09:00:18,540
S350,ET2,2025-11-19,2025-11-19 08:56:39,536
S350,ET2,2025-11-20,2025-11-20 08:55:24,535
S350,ET2,2025-11-25,2025-11-25 10:04:04,604
S350,ET2,2025-12-04,2025-12-04 09:47:27,587
S350,ET2,2025-12-05,2025-12-05 09:42:50,582
S350,ET2,2025-12-06,2025-12-06 09:39:28,579
S350,ET2,2025-12-08,2025-12-08 09:05:44,545
S350,ET2,2025-12-09,2025-12-09 09:01:09,541
S350,ET2,2025-12-10,2025-12-10 09:00:08,540
S350,ET2,2025-12-11,2025-12-11 09:01:18,541
S350,ET2,2025-12-12,2025-12-12 08:58:16,538
S350,ET2,2025-12-13,2025-12-13 09:02:07,542
S350,ET2,2025-12-15,2025-12-15 08:58:30,538
S350,ET2,2025-12-16,2025-12-16 09:01:31,541
S350,ET2,2025-12-20,2025-12-20 09:37:40,577
S350,ET2,2025-12-23,2025-12-23 09:01:21,541
S350,ET2,2026-01-06,2026-01-06 08:59:31,539
S350,ET2,2026-01-07,2026-01-07 08:49:28,529
S350,ET2,2026-01-08,2026-01-08 09:00:04,540
S350,ET2,2026-01-09,2026-01-09 09:00:28,540
S350,ET2,2026-01-10,2026-01-10 08:58:58,538
S350,ET2,2026-01-19,2026-01-19 09:00:38,540
S350,ET2,2026-01-20,2026-01-20 09:03:12,543
S350,ET2,2026-01-21,2026-01-21 08:56:41,536
S350,ET2,2026-01-22,2026-01-22 08:58:01,538
S350,ET2,2026-01-23,2026-01-23 09:02:26,542
S350,ET2,2026-01-24,2026-01-24 08:56:06,536
S350,ET2,2026-01-27,2026-01-27 09:04:31,544
S350,ET2,2026-01-29,2026-01-29 09:01:15,541
S350,ET2,2026-01-30,2026-01-30 09:01:30,541
S350,ET2,2026-01-31,2026-01-31 08:57:01,537
S350,ET2,2026-02-02,2026-02-02 09:01:24,541
S350,ET2,2026-02-03,2026-02-03 08:59:42,539
S350,ET2,2026-02-04,2026-02-04 09:01:07,541
S350,ET2,2026-02-05,2026-02-05 08:54:27,534
S350,ET2,2026-02-06,2026-02-06 08:57:22,537
S351,ET1,2025-09-02,2025-09-02 08:51:31,531
S351,ET1,2025-09-03,2025-09-03 08:56:19,536
S351,ET1,2025-09-09,2025-09-09 08:43:10,523
S351,ET1,2025-09-10,2025-09-10 08:38:51,518
S351,ET1,2025-09-12,2025-09-12 08:57:24,537
S351,ET1,2025-09-13,2025-09-13 09:20:34,560
S351,ET1,2025-09-15,2025-09-15 09:16:30,556
S351,ET1,2025-09-16,2025-09-16 08:36:28,516
S351,ET1,2025-09-17,2025-09-17 09:21:04,561
S351,ET1,2025-09-18,2025-09-18 09:10:04,550
S351,ET1,2025-09-19,2025-09-19 08:59:06,539
S351,ET1,2025-09-22,2025-09-22 10:17:10,617
S351,ET1,2025-09-23,2025-09-23 08:31:20,511
S351,ET1,2025-09-24,2025-09-24 08:38:32,518
S351,ET1,2025-09-25,2025-09-25 09:15:31,555
S351,ET1,2025-09-26,2025-09-26 09:02:23,542
S351,ET1,2025-11-07,2025-11-07 08:58:38,538
S351,ET1,2025-11-08,2025-11-08 08:53:33,533
S351,ET1,2025-11-10,2025-11-10 08:19:09,499
S351,ET1,2025-11-11,2025-11-11 08:35:00,515
S351,ET1,2025-11-12,2025-11-12 08:36:55,516
S351,ET1,2025-11-13,2025-11-13 09:00:45,540
S351,ET1,2025-11-14,2025-11-14 08:38:53,518
S351,ET1,2025-11-18,2025-11-18 08:29:21,509
S351,ET2,2025-09-02,2025-09-02 08:51:31,531
S351,ET2,2025-09-03,2025-09-03 08:56:10,536
S351,ET2,2025-09-09,2025-09-09 08:43:11,523
S351,ET2,2025-09-10,2025-09-10 08:38:52,518
S351,ET2,2025-09-11,2025-09-11 09:01:02,541
S351,ET2,2025-09-12,2025-09-12 08:57:17,537
S351,ET2,2025-09-16,2025-09-16 08:36:30,516
S351,ET2,2025-09-17,2025-09-17 09:21:09,561
S351,ET2,2025-09-18,2025-09-18 09:10:02,550
S351,ET2,2025-09-22,2025-09-22 10:17:10,617
S351,ET2,2025-09-23,2025-09-23 08:31:20,511
S351,ET2,2025-09-24,2025-09-24 08:38:32,518
S351,ET2,2025-09-25,2025-09-25 09:15:31,555
S351,ET2,2025-09-26,2025-09-26 09:02:23,542
S351,ET2,2025-10-07,2025-10-07 08:32:54,512
S351,ET2,2025-10-08,2025-10-08 08:56:03,536
S351,ET2,2025-10-09,2025-10-09 08:51:21,531
S351,ET2,2025-10-10,2025-10-10 08:40:39,520
S351,ET2,2025-10-13,2025-10-13 08:21:39,501
S351,ET2,2025-10-14,2025-10-14 08:41:38,521
S351,ET2,2025-10-22,2025-10-22 09:33:48,573
S351,ET2,2025-10-23,2025-10-23 08:25:50,505
S351,ET2,2025-10-25,2025-10-25 08:51:00,531
S351,ET2,2025-10-27,2025-10-27 09:20:30,560
S351,ET2,2025-10-29,2025-10-29 08:26:25,506
S351,ET2,2025-10-30,2025-10-30 08:47:20,527
S351,ET2,2025-10-31,2025-10-31 08:25:35,505
S351,ET2,2025-11-01,2025-11-01 08:29:04,509
S351,ET2,2025-11-03,2025-11-03 08:40:02,520
S351,ET2,2025-11-07,2025-11-07 08:58:38,538
S351,ET2,2025-11-08,2025-11-08 08:53:33,533
S351,ET2,2025-11-10,2025-11-10 08:19:09,499
S351,ET2,2025-11-11,2025-11-11 08:35:00,515
S351,ET2,2025-11-12,2025-11-12 08:36:55,516
S351,ET2,2025-11-13,2025-11-13 09:00:45,540
S351,ET2,2025-11-14,2025-11-14 08:38:53,518
S351,ET2,2025-11-18,2025-11-18 08:29:21,509
S352,ET1,2025-09-10,2025-09-10 09:09:01,549
S352,ET1,2025-09-11,2025-09-11 09:12:17,552
S352,ET1,2025-09-12,2025-09-12 09:11:53,551
S352,ET1,2025-09-15,2025-09-15 09:18:15,558
S352,ET1,2025-09-22,2025-09-22 09:49:45,589
S352,ET1,2025-09-23,2025-09-23 09:09:51,549
S352,ET1,2025-09-25,2025-09-25 09:15:20,555
S352,ET1,2025-11-07,2025-11-07 08:41:17,521
S352,ET1,2025-11-08,2025-11-08 08:36:47,516
S352,ET1,2025-11-10,2025-11-10 09:01:01,541
S352,ET1,2025-11-11,2025-11-11 08:59:46,539
S352,ET1,2025-11-12,2025-11-12 08:56:51,536
S352,ET1,2025-11-13,2025-11-13 09:12:28,552
S352,ET1,2025-11-14,2025-11-14 09:01:10,541
S352,ET1,2025-12-04,2025-12-04 09:02:49,542
S352,ET1,2025-12-06,2025-12-06 09:53:24,593
S352,ET1,2025-12-09,2025-12-09 08:57:38,537
S352,ET1,2025-12-15,2025-12-15 09:10:48,550
S352,ET1,2025-12-16,2025-12-16 08:51:18,531
S352,ET1,2025-12-17,2025-12-17 08:47:15,527
S352,ET1,2025-12-18,2025-12-18 08:50:05,530
S352,ET1,2025-12-19,2025-12-19 08:55:09,535
S352,ET1,2025-12-22,2025-12-22 09:00:57,540
S352,ET1,2026-01-05,2026-01-05 08:55:21,535
S352,ET1,2026-01-10,2026-01-10 08:57:23,537
S352,ET1,2026-01-12,2026-01-12 09:15:40,555
S352,ET1,2026-01-13,2026-01-13 09:07:21,547
S352,ET1,2026-01-14,2026-01-14 09:04:17,544
S352,ET1,2026-01-30,2026-01-30 09:07:09,547
S352,ET1,2026-01-31,2026-01-31 09:05:43,545
S352,ET1,2026-02-04,2026-02-04 09:08:34,548
S352,ET1,2026-02-05,2026-02-05 09:19:19,559
S352,ET1,2026-02-06,2026-02-06 09:19:21,559
S352,ET1,2026-02-07,2026-02-07 09:15:51,555
S352,ET2,2025-09-11,2025-09-11 09:12:02,552
S352,ET2,2025-09-22,2025-09-22 09:49:45,589
S352,ET2,2025-09-23,2025-09-23 09:09:51,549
S352,ET2,2025-09-26,2025-09-26 09:18:29,558
S352,ET2,2025-10-06,2025-10-06 09:09:32,549
S352,ET2,2025-10-07,2025-10-07 08:57:05,537
S352,ET2,2025-10-08,2025-10-08 09:15:30,555
S352,ET2,2025-10-09,2025-10-09 09:19:44,559
S352,ET2,2025-10-10,2025-10-10 09:18:37,558
S352,ET2,2025-10-15,2025-10-15 15:48:31,948
S352,ET2,2025-10-16,2025-10-16 09:19:10,559
S352,ET2,2025-10-17,2025-10-17 09:13:22,553
S352,ET2,2025-10-23,2025-10-23 09:54:38,594
S352,ET2,2025-10-27,2025-10-27 08:46:48,526
S352,ET2,2025-10-30,2025-10-30 09:26:45,566
S352,ET2,2025-11-01,2025-11-01 09:26:56,566
S352,ET2,2025-11-06,2025-11-06 09:16:28,556
S352,ET2,2025-11-11,2025-11-11 08:59:46,539
S352,ET2,2025-12-06,2025-12-06 09:53:24,593
S352,ET2,2025-12-15,2025-12-15 09:10:48,550
S352,ET2,2026-01-13,2026-01-13 09:07:21,547
S352,ET2,2026-01-30,2026-01-30 09:07:09,547
S352,ET2,2026-01-31,2026-01-31 09:05:43,545
S352,ET2,2026-02-05,2026-02-05 09:19:19,559
S353,ET1,2025-09-02,2025-09-02 08:11:44,491
S353,ET1,2025-09-03,2025-09-03 08:13:11,493
S353,ET1,2025-09-08,2025-09-08 08:51:29,531
S353,ET1,2025-09-10,2025-09-10 08:58:07,538
S353,ET1,2025-09-11,2025-09-11 08:24:22,504
S353,ET1,2025-09-12,2025-09-12 08:29:04,509
S353,ET1,2025-09-15,2025-09-15 08:51:39,531
S353,ET1,2025-09-16,2025-09-16 08:37:40,517
S353,ET1,2025-09-17,2025-09-17 08:39:20,519
S353,ET1,2025-09-18,2025-09-18 08:24:30,504
S353,ET1,2025-09-19,2025-09-19 08:52:30,532
S353,ET1,2025-09-22,2025-09-22 10:17:10,617
S353,ET1,2025-09-23,2025-09-23 08:52:21,532
S353,ET1,2025-09-25,2025-09-25 08:34:02,514
S353,ET1,2025-09-26,2025-09-26 08:43:26,523
S353,ET1,2025-11-07,2025-11-07 08:56:52,536
S353,ET1,2025-11-10,2025-11-10 08:34:29,514
S353,ET1,2025-11-11,2025-11-11 08:57:51,537
S353,ET1,2025-11-12,2025-11-12 08:35:00,515
S353,ET1,2025-11-13,2025-11-13 08:43:13,523
S353,ET1,2025-11-14,2025-11-14 08:56:59,536
S353,ET1,2025-11-17,2025-11-17 09:00:03,540
S353,ET1,2025-11-18,2025-11-18 08:27:46,507
S353,ET1,2025-11-19,2025-11-19 08:42:47,522
S353,ET1,2025-11-20,2025-11-20 08:41:43,521
S353,ET1,2025-11-21,2025-11-21 08:42:35,522
S353,ET1,2025-11-24,2025-11-24 08:26:28,506
S353,ET1,2025-11-25,2025-11-25 08:52:28,532
S353,ET1,2025-11-26,2025-11-26 08:39:40,519
S353,ET1,2025-11-28,2025-11-28 08:49:21,529
S353,ET1,2025-12-03,2025-12-03 08:44:26,524
S353,ET1,2025-12-04,2025-12-04 08:52:12,532
S353,ET1,2025-12-05,2025-12-05 08:28:13,508
S353,ET1,2025-12-08,2025-12-08 08:44:26,524
S353,ET2,2025-09-09,2025-09-09 09:14:44,554
S353,ET2,2025-09-16,2025-09-16 08:38:12,518
S353,ET2,2025-09-22,2025-09-22 10:17:10,617
S353,ET2,2025-10-06,2025-10-06 08:49:46,529
S353,ET2,2025-10-07,2025-10-07 08:55:05,535
S353,ET2,2025-10-08,2025-10-08 08:43:48,523
S353,ET2,2025-10-09,2025-10-09 08:52:01,532
S353,ET2,2025-10-13,2025-10-13 08:55:00,535
S353,ET2,2025-10-15,2025-10-15 15:52:17,952
S353,ET2,2025-10-17,2025-10-17 08:55:51,535
S353,ET2,2025-10-23,2025-10-23 08:50:41,530
S353,ET2,2025-10-25,2025-10-25 08:54:56,534
S353,ET2,2025-10-27,2025-10-27 08:59:28,539
S353,ET2,2025-10-29,2025-10-29 08:54:42,534
S353,ET2,2025-10-30,2025-10-30 08:51:05,531
S353,ET2,2025-10-31,2025-10-31 08:56:42,536
S353,ET2,2025-11-01,2025-11-01 08:20:24,500
S353,ET2,2025-11-03,2025-11-03 08:56:14,536
S353,ET2,2025-11-06,2025-11-06 08:52:03,532
S353,ET2,2025-11-27,2025-11-27 08:37:00,517
S353,ET2,2025-12-04,2025-12-04 08:52:12,532
S353,ET2,2025-12-08,2025-12-08 08:44:26,524
S354,ET1,2025-09-02,2025-09-02 08:45:24,525
S354,ET1,2025-09-03,2025-09-03 08:46:55,526
S354,ET1,2025-09-04,2025-09-04 08:42:43,522
S354,ET1,2025-09-08,2025-09-08 08:54:36,534
S354,ET1,2025-09-09,2025-09-09 08:47:55,527
S354,ET1,2025-09-10,2025-09-10 08:56:58,536
S354,ET1,2025-09-12,2025-09-12 09:02:21,542
S354,ET1,2025-09-13,2025-09-13 09:04:17,544
S354,ET1,2025-09-15,2025-09-15 09:00:03,540
S354,ET1,2025-09-17,2025-09-17 08:57:51,537
S354,ET1,2025-09-18,2025-09-18 08:37:07,517
S354,ET1,2025-09-19,2025-09-19 08:56:30,536
S354,ET1,2025-09-22,2025-09-22 10:17:10,617
S354,ET1,2025-09-23,2025-09-23 08:38:05,518
S354,ET1,2025-09-24,2025-09-24 08:45:57,525
S354,ET1,2025-09-25,2025-09-25 08:52:32,532
S354,ET1,2025-09-26,2025-09-26 08:41:11,521
S354,ET1,2025-11-07,2025-11-07 08:46:37,526
S354,ET1,2025-11-08,2025-11-08 09:01:04,541
S354,ET1,2025-11-11,2025-11-11 08:51:51,531
S354,ET1,2025-11-12,2025-11-12 08:49:20,529
S354,ET1,2025-11-13,2025-11-13 08:53:53,533
S354,ET1,2025-11-17,2025-11-17 09:00:18,540
S354,ET1,2025-11-18,2025-11-18 08:43:11,523
S354,ET1,2025-11-19,2025-11-19 08:47:42,527
S354,ET1,2025-11-20,2025-11-20 08:46:28,526
S354,ET1,2025-11-25,2025-11-25 08:45:07,525
S354,ET1,2025-11-26,2025-11-26 08:59:23,539
S354,ET1,2025-11-27,2025-11-27 08:43:05,523
S354,ET1,2025-11-28,2025-11-28 08:53:47,533
S354,ET1,2025-12-01,2025-12-01 08:50:52,530
S354,ET1,2025-12-03,2025-12-03 08:52:11,532
S354,ET1,2025-12-04,2025-12-04 08:48:37,528
S354,ET1,2025-12-05,2025-12-05 08:50:29,530
S354,ET1,2025-12-06,2025-12-06 08:38:05,518
S354,ET1,2025-12-08,2025-12-08 08:56:06,536
S354,ET1,2025-12-10,2025-12-10 08:50:11,530
S354,ET1,2025-12-11,2025-12-11 08:54:26,534
S354,ET1,2025-12-12,2025-12-12 08:53:46,533
S354,ET1,2025-12-13,2025-12-13 09:01:06,541
S354,ET1,2025-12-15,2025-12-15 08:47:43,527
S354,ET1,2025-12-16,2025-12-16 08:48:37,528
S354,ET1,2025-12-17,2025-12-17 08:46:15,526
S354,ET1,2025-12-18,2025-12-18 08:44:44,524
S354,ET1,2025-12-19,2025-12-19 08:40:53,520
S354,ET1,2025-12-20,2025-12-20 08:46:28,526
S354,ET1,2025-12-22,2025-12-22 08:52:26,532
S354,ET1,2025-12-23,2025-12-23 08:44:24,524
S354,ET1,2026-01-05,2026-01-05 08:49:46,529
S354,ET1,2026-01-06,2026-01-06 08:48:33,528
S354,ET1,2026-01-07,2026-01-07 08:57:23,537
S354,ET1,2026-01-08,2026-01-08 08:56:18,536
S354,ET1,2026-01-09,2026-01-09 08:54:37,534
S354,ET1,2026-01-10,2026-01-10 08:58:22,538
S354,ET1,2026-01-12,2026-01-12 08:51:59,531
S354,ET1,2026-01-13,2026-01-13 08:49:18,529
S354,ET1,2026-01-19,2026-01-19 09:01:28,541
S354,ET1,2026-01-20,2026-01-20 08:47:10,527
S354,ET1,2026-01-21,2026-01-21 08:40:10,520
S354,ET1,2026-01-22,2026-01-22 08:56:45,536
S354,ET1,2026-01-24,2026-01-24 08:48:55,528
S354,ET1,2026-01-27,2026-01-27 08:45:30,525
S354,ET1,2026-01-28,2026-01-28 08:49:44,529
S354,ET1,2026-01-29,2026-01-29 08:54:09,534
S354,ET1,2026-01-30,2026-01-30 08:47:08,527
S354,ET1,2026-02-02,2026-02-02 08:55:58,535
S354,ET1,2026-02-04,2026-02-04 08:42:21,522
S354,ET1,2026-02-05,2026-02-05 08:44:21,524
S354,ET1,2026-02-06,2026-02-06 08:46:36,526
S354,ET2,2025-09-02,2025-09-02 08:45:25,525
S354,ET2,2025-09-03,2025-09-03 08:46:59,526
S354,ET2,2025-09-04,2025-09-04 08:42:41,522
S354,ET2,2025-09-08,2025-09-08 08:54:36,534
S354,ET2,2025-09-09,2025-09-09 08:47:57,527
S354,ET2,2025-09-11,2025-09-11 09:09:26,549
S354,ET2,2025-09-13,2025-09-13 09:04:32,544
S354,ET2,2025-09-15,2025-09-15 09:00:07,540
S354,ET2,2025-09-18,2025-09-18 08:37:08,517
S354,ET2,2025-09-19,2025-09-19 08:56:31,536
S354,ET2,2025-09-22,2025-09-22 10:17:10,617
S354,ET2,2025-09-23,2025-09-23 08:38:05,518
S354,ET2,2025-09-24,2025-09-24 08:45:57,525
S354,ET2,2025-09-25,2025-09-25 08:52:32,532
S354,ET2,2025-09-26,2025-09-26 08:41:11,521
S354,ET2,2025-10-06,2025-10-06 08:50:31,530
S354,ET2,2025-10-07,2025-10-07 08:46:09,526
S354,ET2,2025-10-08,2025-10-08 08:49:43,529
S354,ET2,2025-10-09,2025-10-09 08:57:07,537
S354,ET2,2025-10-10,2025-10-10 09:05:06,545
S354,ET2,2025-10-13,2025-10-13 08:56:30,536
S354,ET2,2025-10-15,2025-10-15 15:56:17,956
S354,ET2,2025-10-17,2025-10-17 08:44:01,524
S354,ET2,2025-10-22,2025-10-22 08:58:02,538
S354,ET2,2025-10-23,2025-10-23 08:51:36,531
S354,ET2,2025-10-25,2025-10-25 08:50:05,530
S354,ET2,2025-10-27,2025-10-27 08:57:13,537
S354,ET2,2025-10-30,2025-10-30 08:44:40,524
S354,ET2,2025-10-31,2025-10-31 08:47:11,527
S354,ET2,2025-11-01,2025-11-01 08:46:30,526
S354,ET2,2025-11-03,2025-11-03 08:46:48,526
S354,ET2,2025-11-08,2025-11-08 09:01:04,541
S354,ET2,2025-11-11,2025-11-11 08:51:51,531
S354,ET2,2025-11-18,2025-11-18 08:43:11,523
S354,ET2,2025-11-19,2025-11-19 08:47:42,527
S354,ET2,2025-11-20,2025-11-20 08:46:28,526
S354,ET2,2025-11-26,2025-11-26 08:59:23,539
S354,ET2,2025-12-04,2025-12-04 08:48:37,528
S354,ET2,2025-12-10,2025-12-10 08:50:11,530
S354,ET2,2025-12-11,2025-12-11 08:54:26,534
S354,ET2,2025-12-12,2025-12-12 08:53:46,533
S354,ET2,2025-12-13,2025-12-13 09:01:06,541
S354,ET2,2025-12-15,2025-12-15 08:47:43,527
S354,ET2,2025-12-16,2025-12-16 08:48:37,528
S354,ET2,2025-12-17,2025-12-17 08:46:15,526
S354,ET2,2025-12-18,2025-12-18 08:44:44,524
S354,ET2,2025-12-20,2025-12-20 08:46:28,526
S354,ET2,2025-12-23,2025-12-23 08:44:24,524
S354,ET2,2026-01-06,2026-01-06 08:48:33,528
S354,ET2,2026-01-09,2026-01-09 08:54:37,534
S354,ET2,2026-01-10,2026-01-10 08:58:22,538
S354,ET2,2026-01-12,2026-01-12 08:51:59,531
S354,ET2,2026-01-13,2026-01-13 08:49:18,529
S354,ET2,2026-01-20,2026-01-20 08:47:10,527
S354,ET2,2026-01-21,2026-01-21 08:40:10,520
S354,ET2,2026-01-22,2026-01-22 08:56:45,536
S354,ET2,2026-01-24,2026-01-24 08:48:55,528
S354,ET2,2026-01-27,2026-01-27 08:45:30,525
S354,ET2,2026-01-29,2026-01-29 08:54:09,534
S354,ET2,2026-01-30,2026-01-30 08:47:08,527
S354,ET2,2026-01-31,2026-01-31 08:48:00,528
S354,ET2,2026-02-02,2026-02-02 08:55:58,535
S354,ET2,2026-02-04,2026-02-04 08:42:21,522
